passenger_id,first_name,last_name,frequent_flyer,weight,travel_style,baggage_count,check_in_preference,hair,eyes,skin_tone,clothes
P1425,Avery,Jung,NO,1,FAMILY,2,DESK,blonde_f,blue,tone_4,blue
P1426,Hyejin,Grant,NO,1,LEISURE,1,DESK,blonde_f,black,tone_4,red
P1427,Adwoa,Doyle,YES,8,SOLO,2,ONLINE,blonde_f,black,tone_3,olive+green
P1428,Navdeep,Balogun,YES,10,FAMILY,2,KIOSK,brunette,black,tone_1,red
P1429,Nhi,Mensah,NO,2,BUSINESS,0,ONLINE,blonde,black,tone_5,suit
P1430,Nadia,Kaur,NO,2,FAMILY,2,DESK,blonde,black,tone_6,suit
P1431,Hana,Walsh,NO,3,LEISURE,0,ONLINE,brunette_f,blue,tone_4,suit
P1432,Oliver,Fofana,NO,2,SOLO,1,ONLINE,blonde,black,tone_6,suit
P1433,Valentina,White,YES,9,FAMILY,2,DESK,blonde,black,tone_3,olive+green
P1434,Benjamin,White,NO,1,LEISURE,2,DESK,blonde,blue,tone_5,red
P1435,Harriet,Young,NO,2,LEISURE,0,DESK,brunette,blue,tone_2,suit
P1436,Oliver,Thompson,NO,3,LEISURE,1,ONLINE,brunette,blue,tone_3,suit
P1437,Ruby,Balogun,NO,2,LEISURE,2,DESK,black_f,blue,tone_5,red
P1438,Olivia,Agyeman,NO,1,LEISURE,1,KIOSK,blonde,blue,tone_3,red
P1439,Harriet,Toure,NO,1,LEISURE,0,DESK,black,blue,tone_5,blue
P1440,Tariq,Mitchell,YES,9,LEISURE,2,ONLINE,blonde,blue,tone_3,olive+green
P1441,Tariq,Campbell,NO,1,SOLO,2,DESK,brunette_f,blue,tone_3,blue
P1442,Amrit,Kowalski,NO,1,FAMILY,2,DESK,black,black,tone_3,red
P1443,Nari,Siddiqui,NO,3,FAMILY,3,DESK,black_f,blue,tone_1,blue
P1444,Marco,White,YES,10,BUSINESS,1,KIOSK,blonde,blue,tone_6,suit
P1445,Arjun,Yoon,NO,1,LEISURE,1,KIOSK,brunette,blue,tone_3,suit
P1446,Giulia,Hall,NO,1,SOLO,1,KIOSK,black,blue,tone_5,olive+green
P1447,Michael,Brown,NO,1,LEISURE,1,ONLINE,brunette,black,tone_5,blue
P1448,Neil,Haddad,NO,2,LEISURE,1,ONLINE,blonde,blue,tone_3,olive+green
P1449,Aditya,Evans,YES,5,BUSINESS,1,ONLINE,brunette_f,black,tone_3,suit
P1450,Louis,Zhang,NO,1,LEISURE,0,ONLINE,brunette,blue,tone_5,olive+green
P1451,Aanya,Gray,NO,1,FAMILY,1,KIOSK,black_f,blue,tone_5,olive+green
P1452,Niamh,Howard,YES,5,FAMILY,1,DESK,blonde_f,black,tone_4,blue
P1453,Morgan,Sanchez,YES,5,LEISURE,1,KIOSK,black,blue,tone_4,red
P1454,Jonas,Young,NO,1,BUSINESS,1,ONLINE,brunette_f,blue,tone_3,olive+green
P1455,Linh,Keita,NO,2,LEISURE,2,ONLINE,blonde_f,black,tone_2,blue
P1456,Abena,Young,NO,1,BUSINESS,1,KIOSK,blonde_f,blue,tone_2,olive+green
P1457,Ahmed,Dhillon,NO,2,LEISURE,0,DESK,black,black,tone_2,red
P1458,Tariq,Rahman,NO,1,FAMILY,2,DESK,brunette_f,blue,tone_1,suit
P1459,Lucie,Fofana,NO,2,LEISURE,1,ONLINE,black_f,blue,tone_4,red
P1460,Lena,Suzuki,NO,1,FAMILY,2,ONLINE,black,blue,tone_3,olive+green
P1461,Yasmin,Kapoor,NO,1,LEISURE,1,DESK,blonde_f,blue,tone_5,olive+green
P1462,Simran,Balogun,NO,2,FAMILY,1,DESK,brunette_f,black,tone_6,blue
P1463,Dhruv,Fischer,NO,2,BUSINESS,2,ONLINE,black,black,tone_6,suit
P1464,Karim,Nair,NO,2,BUSINESS,1,ONLINE,black_f,blue,tone_6,suit
P1465,Ngozi,Wisniewski,NO,1,SOLO,2,KIOSK,brunette,blue,tone_6,suit
P1466,Manpreet,Jimenez,NO,1,BUSINESS,1,ONLINE,black,blue,tone_3,blue
P1467,David,Park,NO,2,LEISURE,1,ONLINE,blonde,black,tone_4,red
P1468,Krish,Gupta,NO,1,SOLO,0,KIOSK,brunette,blue,tone_6,red
P1469,George,Yamamoto,YES,7,LEISURE,0,KIOSK,black,blue,tone_1,suit
P1470,Kwame,Asante,NO,3,LEISURE,1,ONLINE,blonde,blue,tone_5,blue
P1471,Avery,Brown,NO,1,LEISURE,1,DESK,black_f,blue,tone_4,red
P1472,Aryan,Hussain,NO,2,FAMILY,2,DESK,brunette_f,black,tone_3,suit
P1473,Molly,Fischer,NO,1,FAMILY,2,DESK,black_f,black,tone_6,olive+green
P1474,Faris,Stewart,NO,1,FAMILY,2,DESK,black,black,tone_1,suit
P1475,Gabriel,Agyeman,NO,1,LEISURE,0,ONLINE,black,black,tone_5,olive+green
P1476,Muhammad,Wright,NO,1,FAMILY,1,DESK,black,black,tone_1,olive+green
P1477,Mariam,Brown,NO,1,LEISURE,2,DESK,black_f,blue,tone_6,blue
P1478,Khalid,Williams,NO,3,LEISURE,1,DESK,black_f,black,tone_6,suit
P1479,Lena,Haddad,NO,2,LEISURE,1,DESK,brunette_f,blue,tone_3,olive+green
P1480,Sami,Saleh,NO,1,LEISURE,1,KIOSK,brunette_f,blue,tone_4,suit
P1481,Chiara,Tanaka,NO,1,FAMILY,1,DESK,brunette,black,tone_3,red
P1482,Karim,Boateng,YES,6,FAMILY,3,ONLINE,blonde,black,tone_4,red
P1483,Ibrahim,Joshi,YES,9,LEISURE,0,DESK,black_f,blue,tone_6,olive+green
P1484,Poppy,Francis,NO,3,FAMILY,2,DESK,brunette,blue,tone_2,red
P1485,Michael,Green,NO,3,FAMILY,2,ONLINE,blonde_f,black,tone_4,blue
P1486,Alejandro,Jackson,NO,2,LEISURE,2,ONLINE,black,blue,tone_1,olive+green
P1487,Sami,Mehta,NO,1,LEISURE,1,DESK,black,black,tone_4,olive+green
P1488,Ava,Khalil,NO,1,FAMILY,1,ONLINE,blonde_f,blue,tone_6,red
P1489,Emeka,Kumar,YES,10,BUSINESS,0,KIOSK,blonde_f,blue,tone_5,suit
P1490,Gurpreet,Takahashi,NO,2,LEISURE,1,ONLINE,black,black,tone_2,olive+green
P1491,Jun,Hussain,NO,2,LEISURE,0,DESK,blonde,black,tone_3,olive+green
P1492,Benjamin,Bui,NO,1,LEISURE,1,DESK,brunette,black,tone_1,blue
P1493,Muhammad,Bui,NO,3,SOLO,1,DESK,brunette_f,black,tone_2,olive+green
P1494,Riya,Yamamoto,NO,1,LEISURE,1,KIOSK,blonde,black,tone_2,suit
P1495,Zofia,Hoang,NO,1,BUSINESS,0,KIOSK,blonde,blue,tone_6,blue
P1496,Aaliyah,Watanabe,NO,1,SOLO,1,ONLINE,blonde,black,tone_6,olive+green
P1497,Jasleen,Bernard,YES,7,FAMILY,2,DESK,blonde_f,blue,tone_2,red
P1498,Quang,Taylor,NO,1,LEISURE,1,ONLINE,blonde_f,blue,tone_3,blue
P1499,Charlotte,Bose,NO,2,SOLO,0,ONLINE,brunette,black,tone_2,red
P1500,Ananya,Mansour,YES,8,FAMILY,3,ONLINE,blonde_f,blue,tone_5,blue
P1501,Jakub,Scott,NO,1,LEISURE,1,KIOSK,blonde_f,black,tone_1,suit
P1502,Hugo,Grant,YES,9,SOLO,1,KIOSK,brunette,black,tone_4,olive+green
P1503,Ayana,Stewart,NO,1,SOLO,0,KIOSK,blonde,black,tone_5,olive+green
P1504,Sakura,Smith,NO,1,BUSINESS,1,ONLINE,brunette,black,tone_1,red
P1505,Tomasz,Walker,NO,3,LEISURE,1,ONLINE,blonde_f,black,tone_4,olive+green
P1506,Jelani,Byrne,NO,1,SOLO,1,DESK,brunette_f,black,tone_6,olive+green
P1507,Alejandro,Evans,NO,1,LEISURE,0,KIOSK,black_f,black,tone_1,olive+green
P1508,Aryan,Leroy,NO,3,LEISURE,1,ONLINE,brunette_f,black,tone_2,blue
P1509,Veer,Le,NO,1,BUSINESS,1,ONLINE,blonde,black,tone_3,red
P1510,Muhammad,Weber,NO,2,SOLO,2,DESK,brunette,black,tone_3,red
P1511,Rahul,Hussain,YES,8,BUSINESS,1,DESK,black_f,black,tone_3,blue
P1512,Krish,Clarke,YES,6,BUSINESS,1,ONLINE,brunette,black,tone_6,blue
P1513,Isabella,Reddy,YES,5,LEISURE,0,DESK,blonde_f,black,tone_5,suit
P1514,Nari,Schmidt,NO,2,FAMILY,1,DESK,brunette_f,blue,tone_5,blue
P1515,Jisoo,Chen,NO,3,BUSINESS,1,ONLINE,blonde_f,blue,tone_1,olive+green
P1516,Violet,Lee,YES,8,LEISURE,1,DESK,black,blue,tone_2,olive+green
P1517,Hyejin,Foster,NO,2,BUSINESS,0,ONLINE,brunette_f,black,tone_1,red
P1518,Niklas,Nair,NO,1,LEISURE,1,KIOSK,blonde,blue,tone_3,red
P1519,Yasmin,Francis,YES,6,BUSINESS,1,KIOSK,brunette_f,blue,tone_6,blue
P1520,Vihaan,Thomas,NO,3,FAMILY,2,DESK,black_f,blue,tone_5,blue
P1521,Evie,Xu,NO,2,LEISURE,1,ONLINE,black,black,tone_5,blue
P1522,Ayaan,Moretti,NO,3,LEISURE,1,DESK,black,black,tone_2,olive+green
P1523,Yasmin,Davies,NO,1,LEISURE,1,DESK,blonde_f,black,tone_3,red
P1524,Tariq,Yamamoto,YES,5,BUSINESS,0,ONLINE,blonde_f,blue,tone_2,red
P1525,Bethany,Verma,NO,3,LEISURE,1,ONLINE,black_f,black,tone_1,olive+green
P1526,Karim,Yoon,NO,2,FAMILY,2,ONLINE,blonde_f,blue,tone_6,blue
P1527,Arnav,Saleh,NO,2,LEISURE,1,DESK,black_f,black,tone_3,blue
P1528,James,Li,NO,1,SOLO,2,DESK,brunette,black,tone_3,suit
P1529,Dhruv,Dubois,NO,1,BUSINESS,1,ONLINE,brunette,black,tone_5,red
P1530,Chidi,Pham,NO,1,BUSINESS,1,ONLINE,blonde,black,tone_3,olive+green
P1531,Bilal,Brar,NO,1,FAMILY,1,DESK,blonde,black,tone_4,suit
P1532,Vivaan,Schmidt,YES,10,FAMILY,3,ONLINE,blonde,blue,tone_3,blue
P1533,James,Bose,YES,5,FAMILY,3,ONLINE,brunette,blue,tone_6,olive+green
P1534,Rin,Schneider,NO,1,LEISURE,0,ONLINE,blonde,blue,tone_4,blue
P1535,Soyeon,Thompson,YES,7,FAMILY,3,ONLINE,blonde_f,blue,tone_2,red
P1536,Anja,Morgan,YES,10,LEISURE,1,ONLINE,black_f,blue,tone_3,olive+green
P1537,Amrit,Durand,NO,2,FAMILY,2,KIOSK,brunette_f,black,tone_6,red
P1538,Isla,Watson,YES,7,LEISURE,1,DESK,black,black,tone_1,suit
P1539,Oliver,Nwosu,NO,1,FAMILY,3,ONLINE,black,black,tone_2,red
P1540,Amina,Bamba,NO,3,BUSINESS,0,ONLINE,black_f,blue,tone_1,olive+green
P1541,Victoria,Green,YES,7,SOLO,1,ONLINE,blonde_f,black,tone_2,olive+green
P1542,Amrit,Williams,NO,2,LEISURE,1,ONLINE,black_f,blue,tone_4,suit
P1543,Abena,Weber,NO,1,BUSINESS,1,DESK,black_f,black,tone_4,red
P1544,Louis,Garcia,NO,3,LEISURE,1,ONLINE,black_f,black,tone_4,olive+green
P1545,Sam,Kowalski,NO,2,BUSINESS,0,ONLINE,brunette_f,black,tone_4,red
P1546,Quang,Howard,NO,2,LEISURE,1,ONLINE,black,black,tone_6,red
P1547,Karim,Reed,NO,2,LEISURE,1,KIOSK,blonde,blue,tone_2,red
P1548,Georgia,Anderson,NO,2,SOLO,1,KIOSK,black_f,blue,tone_6,blue
P1549,Kabir,Williams,YES,10,LEISURE,0,ONLINE,brunette_f,blue,tone_4,red
P1550,Kavya,Wu,YES,5,LEISURE,2,ONLINE,blonde_f,blue,tone_1,blue
P1551,Anja,Chopra,NO,3,LEISURE,2,ONLINE,black_f,blue,tone_2,red
P1552,Minho,Desai,YES,8,SOLO,1,ONLINE,black,black,tone_3,red
P1553,Gurleen,Jung,YES,9,LEISURE,1,ONLINE,blonde_f,black,tone_6,red
P1554,Isabella,Siddiqui,YES,7,FAMILY,3,DESK,black_f,blue,tone_4,red
P1555,Morgan,Mahmood,NO,1,LEISURE,1,ONLINE,black,black,tone_1,olive+green
P1556,Dhruv,Wang,NO,3,BUSINESS,1,ONLINE,black_f,blue,tone_1,olive+green
P1557,Noah,Wu,NO,2,BUSINESS,1,ONLINE,black_f,black,tone_5,suit
P1558,Gurpreet,Mansour,NO,2,LEISURE,1,ONLINE,blonde_f,blue,tone_4,red
P1559,Abena,Nowak,NO,2,SOLO,1,DESK,brunette,blue,tone_1,suit
P1560,Sota,Mitchell,NO,2,FAMILY,1,ONLINE,blonde,black,tone_3,red
P1561,Arnav,Mensah,YES,10,BUSINESS,2,KIOSK,blonde_f,black,tone_4,blue
P1562,Luke,Thompson,NO,1,BUSINESS,0,ONLINE,blonde_f,black,tone_5,red
P1563,Yasmin,Chopra,NO,2,BUSINESS,1,ONLINE,brunette,black,tone_5,blue
P1564,Kabir,Romano,NO,2,LEISURE,1,DESK,blonde_f,black,tone_1,suit
P1565,Riya,Wilson,NO,1,LEISURE,1,DESK,black_f,black,tone_6,blue
P1566,Minh,Xu,NO,2,FAMILY,2,DESK,black_f,black,tone_5,suit
P1567,Aryan,Nowak,YES,7,BUSINESS,1,ONLINE,blonde_f,blue,tone_3,blue
P1568,Grace,Iqbal,NO,2,LEISURE,1,ONLINE,black_f,blue,tone_3,olive+green
P1569,Imran,Liu,NO,2,LEISURE,1,KIOSK,blonde,black,tone_2,red
P1570,Alfie,Doyle,NO,1,FAMILY,1,DESK,brunette,blue,tone_6,suit
P1571,Marco,Foster,YES,9,LEISURE,1,ONLINE,brunette_f,blue,tone_4,red
P1572,Emeka,Anderson,NO,1,SOLO,1,KIOSK,black,black,tone_6,blue
P1573,Alejandro,Nair,NO,2,BUSINESS,0,DESK,black,black,tone_4,blue
P1574,Molly,Collins,NO,3,LEISURE,1,DESK,black_f,black,tone_5,suit
P1575,Mila,Xu,NO,3,LEISURE,1,DESK,brunette,black,tone_5,red
P1576,Hassan,Okafor,NO,1,FAMILY,1,DESK,brunette_f,black,tone_1,red
P1577,Victoria,Byrne,NO,2,SOLO,0,ONLINE,brunette,black,tone_2,red
P1578,Arnav,Doyle,NO,2,BUSINESS,0,ONLINE,black_f,blue,tone_6,blue
P1579,Sebastian,Phan,NO,2,SOLO,0,DESK,brunette,black,tone_6,suit
P1580,Arjun,Iyer,NO,1,FAMILY,3,ONLINE,brunette_f,blue,tone_5,olive+green
P1581,Jun,Kumar,NO,3,FAMILY,3,DESK,brunette_f,black,tone_5,blue
P1582,Ava,Esposito,NO,1,BUSINESS,1,ONLINE,blonde_f,black,tone_4,red
P1583,Eoin,Singh,NO,3,SOLO,1,DESK,blonde_f,blue,tone_4,blue
P1584,Nathan,Wisniewski,NO,1,FAMILY,3,KIOSK,blonde_f,black,tone_5,olive+green
P1585,Chloe,Sow,NO,2,BUSINESS,1,KIOSK,brunette_f,blue,tone_2,blue
P1586,Ayaan,O'Brien,NO,1,SOLO,1,ONLINE,brunette,black,tone_3,blue
P1587,Kacper,Iyer,NO,3,FAMILY,3,ONLINE,black,blue,tone_6,olive+green
P1588,Greta,Liu,NO,1,LEISURE,1,ONLINE,blonde_f,blue,tone_1,red
P1589,Oscar,Bernard,NO,2,BUSINESS,0,ONLINE,black_f,blue,tone_4,suit
P1590,Giulia,Camara,NO,3,LEISURE,1,ONLINE,black_f,blue,tone_1,blue
P1591,Niamh,Takahashi,NO,1,BUSINESS,2,ONLINE,brunette,black,tone_6,olive+green
P1592,Isla,Esposito,NO,2,LEISURE,1,DESK,brunette,black,tone_1,olive+green
P1593,Rin,Johnson,NO,1,BUSINESS,1,ONLINE,blonde,black,tone_6,suit
P1594,Joon,Haddad,NO,1,FAMILY,2,ONLINE,blonde,black,tone_2,red
P1595,Olivia,Davies,NO,1,FAMILY,2,DESK,blonde_f,blue,tone_1,olive+green
P1596,Nari,Asante,NO,1,BUSINESS,1,KIOSK,black,blue,tone_2,suit
P1597,Jordan,Reed,NO,3,LEISURE,1,DESK,black,blue,tone_5,olive+green
P1598,Jian,Anderson,NO,1,LEISURE,1,KIOSK,black,black,tone_1,blue
P1599,Kavya,Fofana,NO,1,BUSINESS,1,KIOSK,blonde,blue,tone_4,olive+green
P1600,Isla,Kaminski,NO,1,SOLO,1,ONLINE,black,blue,tone_2,blue
P1601,Noor,Kumar,NO,1,BUSINESS,1,ONLINE,blonde_f,blue,tone_2,blue
P1602,Mia,Saleh,NO,3,LEISURE,1,ONLINE,blonde_f,blue,tone_4,olive+green
P1603,Salma,Mahmood,NO,2,SOLO,1,ONLINE,brunette,blue,tone_5,olive+green
P1604,Giulia,Johnson,NO,2,LEISURE,1,ONLINE,brunette,black,tone_2,suit
P1605,Olivia,Balogun,NO,2,FAMILY,1,KIOSK,black_f,blue,tone_6,olive+green
P1606,Hassan,Kumar,NO,1,LEISURE,2,ONLINE,blonde,black,tone_5,red
P1607,Theo,Sow,NO,1,LEISURE,0,ONLINE,black,blue,tone_5,olive+green
P1608,Molly,Young,YES,9,SOLO,1,DESK,black_f,black,tone_5,red
P1609,Michael,Murphy,NO,1,LEISURE,1,ONLINE,blonde_f,blue,tone_4,olive+green
P1610,Emily,Li,NO,2,BUSINESS,1,ONLINE,black_f,blue,tone_4,red
P1611,Nari,Dubois,NO,1,FAMILY,2,DESK,black_f,black,tone_4,red
P1612,Lucie,Gomez,NO,2,LEISURE,0,ONLINE,blonde_f,black,tone_1,red
P1613,Camila,Verma,YES,6,LEISURE,1,ONLINE,brunette,blue,tone_1,olive+green
P1614,Ayaan,Johnson,NO,3,LEISURE,1,ONLINE,blonde,black,tone_3,suit
P1615,Rahul,Anderson,YES,7,LEISURE,0,DESK,black,blue,tone_6,red
P1616,Arnav,Gupta,NO,2,LEISURE,1,ONLINE,brunette,black,tone_1,olive+green
P1617,Luca,Zhou,NO,2,LEISURE,2,DESK,brunette,black,tone_3,olive+green
P1618,Olivia,Boateng,NO,1,SOLO,0,KIOSK,black_f,black,tone_6,red
P1619,Veer,Hussain,NO,2,LEISURE,2,KIOSK,brunette_f,black,tone_5,blue
P1620,Ayaan,Robinson,NO,1,LEISURE,2,ONLINE,black,blue,tone_3,blue
P1621,Layla,Walker,NO,2,BUSINESS,2,ONLINE,blonde,black,tone_5,suit
P1622,Bilal,Thompson,NO,3,FAMILY,2,ONLINE,brunette_f,blue,tone_3,suit
P1623,Ryan,Le,NO,2,BUSINESS,1,ONLINE,blonde,black,tone_5,olive+green
P1624,Adwoa,Francis,NO,3,FAMILY,2,ONLINE,blonde,black,tone_5,olive+green
P1625,Arnav,Zhou,YES,5,FAMILY,2,DESK,black,black,tone_1,red
P1626,Camille,Boateng,YES,6,BUSINESS,0,ONLINE,black,blue,tone_2,blue
P1627,Bao,Gray,NO,1,LEISURE,1,DESK,black_f,blue,tone_1,red
P1628,Jaspreet,Fofana,NO,1,FAMILY,2,ONLINE,black,blue,tone_5,blue
P1629,Kacper,White,NO,1,LEISURE,1,DESK,blonde,black,tone_1,suit
P1630,Trang,Adams,NO,2,LEISURE,1,ONLINE,brunette_f,black,tone_4,blue
P1631,Ama,Morgan,NO,3,SOLO,1,DESK,brunette,black,tone_6,suit
P1632,Jordan,Bailey,NO,2,LEISURE,1,DESK,blonde_f,black,tone_4,olive+green
P1633,Kiet,Nair,NO,2,SOLO,1,DESK,blonde,blue,tone_5,red
P1634,Bilal,Bernard,NO,1,LEISURE,1,ONLINE,brunette_f,black,tone_6,blue
P1635,Poppy,Dang,YES,6,SOLO,1,DESK,black,blue,tone_2,red
P1636,Theo,Takahashi,YES,10,FAMILY,2,DESK,brunette,black,tone_1,suit
P1637,Chidi,Singh,NO,1,BUSINESS,1,ONLINE,blonde,blue,tone_1,suit
P1638,Jasleen,Okafor,NO,1,BUSINESS,1,ONLINE,brunette_f,black,tone_1,olive+green
P1639,Thomas,Gupta,YES,6,LEISURE,1,ONLINE,blonde_f,black,tone_5,red
P1640,Aoife,Mensah,NO,1,BUSINESS,1,ONLINE,brunette_f,blue,tone_3,suit
P1641,Chiara,Iqbal,YES,6,LEISURE,2,KIOSK,black,black,tone_3,olive+green
P1642,Phoebe,Leroy,NO,2,FAMILY,2,ONLINE,black_f,blue,tone_5,suit
P1643,Ade,Baker,YES,8,FAMILY,2,ONLINE,brunette,blue,tone_5,red
P1644,Chloe,Sharma,NO,1,LEISURE,1,ONLINE,brunette,black,tone_3,olive+green
P1645,Priya,Wu,YES,10,LEISURE,1,ONLINE,brunette,black,tone_5,suit
P1646,Nhi,Adams,NO,1,FAMILY,3,DESK,black,black,tone_1,suit
P1647,Louis,Johnson,NO,1,SOLO,0,KIOSK,black_f,black,tone_4,suit
P1648,Jun,Chen,YES,7,SOLO,0,KIOSK,blonde,blue,tone_4,red
P1649,Bao,Traore,NO,1,LEISURE,0,ONLINE,black_f,blue,tone_1,blue
P1650,Sota,Bernard,YES,8,LEISURE,0,DESK,blonde_f,black,tone_4,olive+green
P1651,Adwoa,Russell,NO,1,LEISURE,0,ONLINE,brunette,black,tone_4,olive+green
P1652,Cameron,Russell,NO,1,BUSINESS,0,ONLINE,blonde,blue,tone_1,suit
P1653,Chiara,Khalil,NO,3,FAMILY,3,DESK,brunette,blue,tone_3,olive+green
P1654,Amelia,Garcia,YES,8,FAMILY,3,DESK,brunette,black,tone_6,suit
P1655,Charlie,Sow,NO,1,LEISURE,1,KIOSK,blonde_f,black,tone_3,suit
P1656,Grace,Anderson,YES,7,LEISURE,1,ONLINE,black,black,tone_2,blue
P1657,Kavya,Mitchell,NO,1,FAMILY,2,KIOSK,black,blue,tone_6,olive+green
P1658,Minh,Fofana,NO,1,FAMILY,2,DESK,blonde_f,black,tone_2,blue
P1659,Ahmed,Nowak,NO,1,BUSINESS,1,ONLINE,blonde_f,blue,tone_1,red
P1660,Manpreet,Akhtar,NO,2,LEISURE,0,ONLINE,blonde_f,black,tone_6,suit
P1661,Mila,Choi,YES,9,SOLO,2,ONLINE,black,blue,tone_3,olive+green
P1662,Thao,Xu,NO,3,BUSINESS,0,DESK,black,black,tone_1,blue
P1663,Lucie,Walsh,NO,1,FAMILY,3,DESK,brunette_f,black,tone_5,red
P1664,Harry,Mitchell,YES,10,LEISURE,2,DESK,brunette,black,tone_2,suit
P1665,Aryan,Grant,YES,5,LEISURE,2,ONLINE,brunette_f,black,tone_5,olive+green
P1666,Olivia,Leroy,NO,1,BUSINESS,0,ONLINE,black_f,blue,tone_1,olive+green
P1667,Minho,Brar,YES,10,BUSINESS,1,ONLINE,brunette_f,black,tone_1,suit
P1668,Gurpreet,Ahmed,NO,3,LEISURE,1,DESK,brunette_f,black,tone_5,red
P1669,Salma,Ruiz,NO,1,SOLO,0,ONLINE,blonde,black,tone_4,red
P1670,Marco,Akhtar,NO,1,SOLO,1,ONLINE,brunette_f,black,tone_6,suit
P1671,Niklas,Robinson,NO,1,BUSINESS,0,ONLINE,black_f,blue,tone_3,red
P1672,Sota,Vu,NO,1,LEISURE,1,ONLINE,black,black,tone_6,red
P1673,Molly,Rodriguez,NO,1,SOLO,2,ONLINE,blonde_f,black,tone_4,suit
P1674,Ming,Verma,NO,1,LEISURE,2,DESK,brunette_f,blue,tone_5,olive+green
P1675,Valentina,Young,NO,1,FAMILY,2,ONLINE,blonde,blue,tone_6,blue
P1676,Jamie,Keita,NO,1,BUSINESS,1,ONLINE,blonde,blue,tone_6,blue
P1677,Nathan,Rahman,NO,3,BUSINESS,1,ONLINE,black,black,tone_3,olive+green
P1678,Hugo,Yang,NO,1,LEISURE,2,DESK,blonde_f,blue,tone_5,olive+green
P1679,Minh,Boateng,YES,5,BUSINESS,0,ONLINE,blonde,blue,tone_4,olive+green
P1680,Yusuf,Mitchell,NO,3,LEISURE,0,ONLINE,brunette_f,blue,tone_6,red
P1681,Leo,Kaur,NO,3,FAMILY,2,DESK,brunette_f,blue,tone_3,red
P1682,Jules,Rodriguez,YES,5,SOLO,1,DESK,black,blue,tone_1,red
P1683,Manpreet,Keita,NO,1,SOLO,2,DESK,blonde,blue,tone_4,olive+green
P1684,Rin,Wu,NO,1,LEISURE,1,ONLINE,brunette,black,tone_1,red
P1685,Soyeon,Singh,NO,1,FAMILY,2,DESK,brunette_f,black,tone_1,blue
P1686,Kabir,Lewandowski,NO,1,FAMILY,2,KIOSK,brunette_f,black,tone_2,blue
P1687,Yusuf,Bernard,YES,10,LEISURE,1,ONLINE,blonde_f,black,tone_3,blue
P1688,Minho,Xu,NO,2,LEISURE,0,KIOSK,black,blue,tone_6,blue
P1689,Amrit,Garcia,NO,1,LEISURE,1,DESK,black_f,blue,tone_1,blue
P1690,Sakura,Iqbal,NO,3,BUSINESS,0,ONLINE,blonde,black,tone_5,red
P1691,Jakub,Kelly,YES,6,BUSINESS,1,ONLINE,black_f,blue,tone_5,blue
P1692,Anh,Traore,NO,1,BUSINESS,0,ONLINE,blonde_f,black,tone_1,blue
P1693,Karan,Kapoor,NO,3,LEISURE,2,KIOSK,blonde,black,tone_6,blue
P1694,Neil,Parker,NO,1,BUSINESS,0,ONLINE,brunette,blue,tone_1,blue
P1695,Faris,Richards,NO,2,FAMILY,3,KIOSK,blonde_f,black,tone_1,blue
P1696,Thao,Nwosu,NO,1,SOLO,1,KIOSK,blonde,black,tone_1,olive+green
P1697,Nadia,Zhang,NO,3,BUSINESS,0,ONLINE,black_f,blue,tone_4,suit
P1698,Zofia,Williams,NO,1,FAMILY,3,DESK,blonde,blue,tone_1,red
P1699,Aanya,Bennett,NO,2,LEISURE,2,DESK,black_f,blue,tone_3,red
P1700,Jacob,Romano,NO,1,LEISURE,1,DESK,blonde_f,blue,tone_4,blue
P1701,Ming,Kelly,NO,3,BUSINESS,1,ONLINE,black,blue,tone_5,olive+green
P1702,Zofia,Francis,NO,1,LEISURE,1,KIOSK,brunette,blue,tone_1,suit
P1703,Reyansh,Mahmood,YES,10,LEISURE,1,DESK,black,black,tone_2,suit
P1704,Jamie,Richards,NO,1,LEISURE,1,DESK,black_f,black,tone_1,blue
P1705,Rin,Hoang,NO,1,LEISURE,1,KIOSK,brunette_f,blue,tone_3,suit
P1706,Simran,Gupta,NO,1,SOLO,1,ONLINE,blonde_f,blue,tone_6,blue
P1707,Charlie,Park,NO,2,LEISURE,0,ONLINE,brunette,blue,tone_1,suit
P1708,Rin,Jones,NO,2,FAMILY,3,KIOSK,blonde_f,blue,tone_4,suit
P1709,Alessia,Dubois,YES,7,LEISURE,1,ONLINE,black,black,tone_1,red
P1710,Benjamin,Akhtar,NO,1,SOLO,1,ONLINE,blonde,black,tone_1,red
P1711,Camila,Nowak,YES,7,LEISURE,1,KIOSK,blonde_f,black,tone_4,blue
P1712,James,Grant,NO,1,LEISURE,0,DESK,brunette,blue,tone_1,blue
P1713,Ayana,Smith,YES,8,LEISURE,1,DESK,blonde_f,blue,tone_1,blue
P1714,Oscar,Collins,NO,3,LEISURE,2,DESK,black,black,tone_6,red
P1715,Ayaan,Doyle,NO,1,BUSINESS,0,ONLINE,blonde,blue,tone_6,suit
P1716,Noah,Sidhu,NO,2,LEISURE,0,ONLINE,blonde,blue,tone_5,red
P1717,Soyeon,Chopra,NO,3,FAMILY,2,ONLINE,brunette_f,blue,tone_6,olive+green
P1718,Evie,Mehta,NO,1,BUSINESS,0,KIOSK,brunette,black,tone_3,olive+green
P1719,Ama,Roberts,YES,6,BUSINESS,1,ONLINE,brunette,blue,tone_6,suit
P1720,Bao,Nguyen,NO,1,LEISURE,1,KIOSK,brunette,blue,tone_5,blue
